title,url,summary,content,author,combined_text,Relevance_Score,Relevant_to_Education_in_UAE
"UAE: Emirati family to get Dh100,000 prize for outstanding contributions to kids' academic excellence",https://www.khaleejtimes.com/uae/education/uae-emirati-family-to-get-dh100000-prize-for-outstanding-contributions-to-kids-academic-excellenc,Khalifa Award for Education announces new category for 16th edition,,,"UAE: Emirati family to get Dh100,000 prize for outstanding contributions to kids' academic excellence. Khalifa Award for Education announces new category for 16th edition",0.6208215951919556,True
Back to school in UAE: Sharjah private school students attend first day of new academic year,https://www.khaleejtimes.com/uae/education/back-to-school-in-uae-sharjah-private-school-students-attend-first-day-of-new-academic-year,SPEA has launched a back-to-school campaign under the slogan 'We are the future',,,Back to school in UAE: Sharjah private school students attend first day of new academic year. SPEA has launched a back-to-school campaign under the slogan 'We are the future',0.41720327734947205,True
UAE: Authorities step up private school inspections ahead of new academic year,https://www.khaleejtimes.com/uae/uae-spea-tightens-inspection-on-sharjahs-private-schools,Strict guidelines aim to ensure a safe return for students,,,UAE: Authorities step up private school inspections ahead of new academic year. Strict guidelines aim to ensure a safe return for students,0.5588092803955078,True
Back to school in UAE: Updated Covid safety protocols announced for new academic year,https://www.khaleejtimes.com/lifestyle/health/back-to-school-in-uae-updated-covid-safety-protocols-announced-from-new-academic-year,More than one million students will return to educational institutions next week,,,Back to school in UAE: Updated Covid safety protocols announced for new academic year. More than one million students will return to educational institutions next week,0.5859430432319641,True
"UAE: School bus drivers, supervisors to undergo training for new academic year",https://www.khaleejtimes.com/uae/education/uae-school-bus-drivers-supervisors-to-undergo-training-for-new-academic-year,"The week-long programme will include lectures, activities to raise awareness",,,"UAE: School bus drivers, supervisors to undergo training for new academic year. The week-long programme will include lectures, activities to raise awareness",0.7290617227554321,True
UAE: How to get your academic certificates attested; a step-by-step guide,https://www.khaleejtimes.com/uae/uae-how-to-get-your-academic-certificates-attested-a-step-by-step-guide,This includes ensuring all documents are authenticated in home country first,,,UAE: How to get your academic certificates attested; a step-by-step guide. This includes ensuring all documents are authenticated in home country first,0.582564651966095,True
Symbiosis Dubai expands academic offerings with new CAA-accredited programmes,https://www.khaleejtimes.com/kt-network/symbiosis-dubai-expands-academic-offerings-with-new-caa-accredited-programmes,"The expansion reflects the university's commitment to providing globally recognised, industry-relevant education in the heart of Dubai",,,"Symbiosis Dubai expands academic offerings with new CAA-accredited programmes. The expansion reflects the university's commitment to providing globally recognised, industry-relevant education in the heart of Dubai",0.4182792603969574,True
Partner Content:Bridging academic borders: Kings International fellowships in movement disorders and neuro-rehabilitation,https://www.khaleejtimes.com/lifestyle/health/bridging-academic-borders-kings-international-fellowships-in-movement-disorders-and-neuro-rehabilitation,Kings Dubais Parkinsons Centre of Excellence pioneers global clinical and research training,,,Partner Content:Bridging academic borders: Kings International fellowships in movement disorders and neuro-rehabilitation. Kings Dubais Parkinsons Centre of Excellence pioneers global clinical and research training,0.6029008626937866,True
"Dubai: More UK, European students choose to study in the city, says academic figure",https://www.khaleejtimes.com/uae/education/dubai-more-uk-european-students-choose-to-study-in-the-city-says-academic-figure,"'In a region like the GCC, with the terrific rate of development that we see, there is a danger of the world evolving past you,' said the LBS executive",,,"Dubai: More UK, European students choose to study in the city, says academic figure. 'In a region like the GCC, with the terrific rate of development that we see, there is a danger of the world evolving past you,' said the LBS executive",0.6021413207054138,True
UAE: New school transport registering system launched for next academic year,https://www.khaleejtimes.com/uae/uae-new-school-transport-registering-system-launched-for-next-academic-year,Students can register for the service until the end of July,,,UAE: New school transport registering system launched for next academic year. Students can register for the service until the end of July,0.9357384443283081,True
Sir Christopher Stone appointed as Chief Academic Officer at Emirates International Schools,https://www.khaleejtimes.com/supplements/sir-christopher-stone-appointed-as-chief-academic-officer-at-emirates-international-schools,,,,Sir Christopher Stone appointed as Chief Academic Officer at Emirates International Schools. ,0.6039281487464905,True
"Sharjah: These robots talk to children, make research 'fun' for academics",https://www.khaleejtimes.com/uae/sharjah-these-robots-talk-to-children-make-research-fun-for-academics,"Moxy offers a genuine and personal connection for children and is also designed to assist with early speech development, particularly for children with autism",,,"Sharjah: These robots talk to children, make research 'fun' for academics. Moxy offers a genuine and personal connection for children and is also designed to assist with early speech development, particularly for children with autism",0.5403473377227783,True
UAE: Will school buses increase transport fees in new academic year?,https://www.khaleejtimes.com/uae/transport/uae-will-school-buses-increase-transport-fees-in-new-academic-year,Most institutes adopt a watch-and-wait approach while parents consider alternative arrangements,,,UAE: Will school buses increase transport fees in new academic year?. Most institutes adopt a watch-and-wait approach while parents consider alternative arrangements,0.6618186235427856,True
UAE: Students can apply for free schooling from the next academic year,https://www.khaleejtimes.com/uae/education/uae-students-can-apply-for-free-schooling-from-the-next-academic-year,The government will bear students' fees and all operating expenses,,,UAE: Students can apply for free schooling from the next academic year. The government will bear students' fees and all operating expenses,0.8482559323310852,True
Allen Overseas opens two new academic centres in the UAE,https://www.khaleejtimes.com/kt-network/allen-overseas-opens-two-new-academic-centres-in-the-uae,,,,Allen Overseas opens two new academic centres in the UAE. ,0.5780478715896606,True
UAE: Admission test dates announced for students in Elite Track for next academic year,https://www.khaleejtimes.com/uae/education/uae-admission-test-dates-announced-for-students-in-elite-track-for-next-academic-year,Tests will be conducted on May 13 and May 20,,,UAE: Admission test dates announced for students in Elite Track for next academic year. Tests will be conducted on May 13 and May 20,0.7548234462738037,True
UAE: Entries invited for academic awards,https://www.khaleejtimes.com/uae/uae-entries-invited-for-academic-awards,Hamdan Bin Rashid Al Maktoum Foundation will be accepting online entries until September 18,,,UAE: Entries invited for academic awards. Hamdan Bin Rashid Al Maktoum Foundation will be accepting online entries until September 18,0.6350328922271729,True
Academic City hosts Week of Welcome,https://www.khaleejtimes.com/world/gulf/academic-city-hosts-week-of-welcome,DUBAI - The 'Week of Welcome' celebrations hosted by the Dubai International Academic City (DIAC) for its newly enrolled students began on October 10 and will be on until 18.,,,Academic City hosts Week of Welcome. DUBAI - The 'Week of Welcome' celebrations hosted by the Dubai International Academic City (DIAC) for its newly enrolled students began on October 10 and will be on until 18.,0.42296314239501953,True
Leading IB School in UAE Now enroling for the academic year 2022-23,https://www.khaleejtimes.com/supplements/empowering-young-minds,,,,Leading IB School in UAE Now enroling for the academic year 2022-23. ,0.6781613230705261,True
"UAE: Higher education facilities, academic programmes in universities to be restructured",https://www.khaleejtimes.com/uae/education/uae-higher-education-facilities-academic-programmes-in-universities-to-be-restructured,"Authorities are currently reworking the Arabic language, graduate studies, and general university education courses",,,"UAE: Higher education facilities, academic programmes in universities to be restructured. Authorities are currently reworking the Arabic language, graduate studies, and general university education courses",0.8117638230323792,True
How a meeting with Dubai's royal family inspired this Emirati student to pursue academic heights,https://www.khaleejtimes.com/uae/how-a-meeting-with-dubais-royal-family-inspired-this-emirati-student-to-pursue-academic-heights,A group of high-achieving high school students had the opportunity to meet two prominent members of the royal family,,,How a meeting with Dubai's royal family inspired this Emirati student to pursue academic heights. A group of high-achieving high school students had the opportunity to meet two prominent members of the royal family,0.486578106880188,True
Ajman University earns two top ranks in the prestigious Shanghai Global Ranking of academic subjects,https://www.khaleejtimes.com/kt-network/ajman-university-earns-two-top-ranks-in-the-prestigious-shanghai-global-ranking-of-academic-subjects,"Ranks #1 in UAE for undergraduate studies by subject for pharmacy and pharmaceutical Sciences, and #2 in UAE by subject for computer science and engineering",,,"Ajman University earns two top ranks in the prestigious Shanghai Global Ranking of academic subjects. Ranks #1 in UAE for undergraduate studies by subject for pharmacy and pharmaceutical Sciences, and #2 in UAE by subject for computer science and engineering",0.45254093408584595,True
Fostering Academic Excellence,https://www.khaleejtimes.com/supplements/fostering-academic-excellence,"Emirates International School Jumeirah, Primary School and Emirates International School Meadows, High School is going above and beyond the classroom to help each student become a globally engaged, multicultural citizen",,,"Fostering Academic Excellence. Emirates International School Jumeirah, Primary School and Emirates International School Meadows, High School is going above and beyond the classroom to help each student become a globally engaged, multicultural citizen",0.49869877099990845,True
Emirati educator shares how she overcame depression to blaze a new academic path,https://www.khaleejtimes.com/uae/emirati-educator-shares-how-she-overcame-depression-to-blaze-a-new-academic-path,Maya Al Hawary speaks about her challenges and adversities,,,Emirati educator shares how she overcame depression to blaze a new academic path. Maya Al Hawary speaks about her challenges and adversities,0.46728795766830444,True
Partner Content:American Hospital Dubai introduces its Academic Institute to promote top quality medical skills in UAE and region,https://www.khaleejtimes.com/lifestyle/health/american-hospital-dubai-introduces-its-academic-institute-to-promote-top-quality-medical-skills-in-u,"American Hospital Academic Institute [AHAI], the education arm of American Hospital Dubai, aims to develop talented medical staff in the UAE, training over 400 professionals to work in the health care sector within two years since its inception.",,,"Partner Content:American Hospital Dubai introduces its Academic Institute to promote top quality medical skills in UAE and region. American Hospital Academic Institute [AHAI], the education arm of American Hospital Dubai, aims to develop talented medical staff in the UAE, training over 400 professionals to work in the health care sector within two years since its inception.",0.9304500222206116,True
Dubai: Student registrations continue even as new academic year begins,https://www.khaleejtimes.com/uae/education/dubai-student-registrations-continue-even-as-new-academic-year-begins,"Educationists explain in consideration of the unique circumstances of late entrants, schools demonstrate flexibility in assessments",,,"Dubai: Student registrations continue even as new academic year begins. Educationists explain in consideration of the unique circumstances of late entrants, schools demonstrate flexibility in assessments",0.8451926708221436,True
"'Strength of community, power of sisterhood': Dean of students at Dubai school reveals how she prepared for new academic year",https://www.khaleejtimes.com/uae/strength-of-community-power-of-sisterhood-dean-of-students-at-dubai-school-reveals-how-she-prepa,"'Back to school is not just about returning to classes; it's about embracing new challenges, forging new friendships', says Hind Al Zarouni",,,"'Strength of community, power of sisterhood': Dean of students at Dubai school reveals how she prepared for new academic year. 'Back to school is not just about returning to classes; it's about embracing new challenges, forging new friendships', says Hind Al Zarouni",0.7950904369354248,True
"Back-to-school in Dubai: Hi-tech buses to serve 25,000 students during new academic year",https://www.khaleejtimes.com/uae/education/back-to-school-in-dubai-hi-tech-buses-to-serve-25000-students-during-new-academic-year,"Dubai Taxi Corporation's buses are equipped with smart features, including cameras and system to ensure that no student is left behind in the bus",,,"Back-to-school in Dubai: Hi-tech buses to serve 25,000 students during new academic year. Dubai Taxi Corporation's buses are equipped with smart features, including cameras and system to ensure that no student is left behind in the bus",0.7271157503128052,True
Students warned against fake academic institutes,https://www.khaleejtimes.com/uae/students-warned-against-fake-academic-institutes,"ABU DHABI - Though many of the educational institutions are of good standards, some abuse the desperate need of students for academic certificate and exploit their ignorance, said an official at the Ministry of Higher Education and Scientific Research.",,,"Students warned against fake academic institutes. ABU DHABI - Though many of the educational institutions are of good standards, some abuse the desperate need of students for academic certificate and exploit their ignorance, said an official at the Ministry of Higher Education and Scientific Research.",0.4198364019393921,True
Dubai schools claim up to 90% reenrolments for next academic year,https://www.khaleejtimes.com/uae/education/dubai-schools-claim-up-to-90-reenrolments-for-next-academic-year,School heads say several families expressed interest in continuing with their child's existing school after KHDA's inspection report,,,Dubai schools claim up to 90% reenrolments for next academic year. School heads say several families expressed interest in continuing with their child's existing school after KHDA's inspection report,0.49534106254577637,True
Some Dubai private schools can increase tuition fees up to 6 per cent in the 2023-24 academic year,https://www.khaleejtimes.com/uae/dubai-private-schools-can-increase-tuition-fees-up-to-6-per-cent-in-the-2023-24-academic-year,The rate by which institutions are allowed to increase fees is tied to their most recent inspection rating,,,Some Dubai private schools can increase tuition fees up to 6 per cent in the 2023-24 academic year. The rate by which institutions are allowed to increase fees is tied to their most recent inspection rating,0.8637166023254395,True
Dubai approves new fee increase for private schools for next academic year,https://www.khaleejtimes.com/uae/education/dubai-approves-new-fee-increase-for-private-schools-for-next-academic-year,The rate by which schools can increase their fees is tied to each school's most recent inspection rating,,,Dubai approves new fee increase for private schools for next academic year. The rate by which schools can increase their fees is tied to each school's most recent inspection rating,0.9130469560623169,True
Biggest surgical academic hospital network in the northern Emirates,https://www.khaleejtimes.com/kt-network/biggest-surgical-academic-hospital-network-in-the-northern-emirates,,,,Biggest surgical academic hospital network in the northern Emirates. ,0.4892648458480835,True
"Dubai: KHDA to give top high school students academic sponsorship, 'financial rewards'",https://www.khaleejtimes.com/uae/dubai-khda-to-give-top-high-school-students-academic-sponsorship-financial-rewards,The initiative is aimed at meeting the demands of the emirate's future job market by recognising and incentivising its high-performing pupils,,,"Dubai: KHDA to give top high school students academic sponsorship, 'financial rewards'. The initiative is aimed at meeting the demands of the emirate's future job market by recognising and incentivising its high-performing pupils",0.5179973840713501,True
Sharjah: On-site classes for 2021-22 academic year,https://www.khaleejtimes.com/lifestyle/health/covid-in-uae-on-site-classes-for-2021-22-academic-year-announced-in-sharjah,"The vast majority of teaching and administrative staff in the Emirate have received the Covid-19 vaccine, the authority said.",,,"Sharjah: On-site classes for 2021-22 academic year. The vast majority of teaching and administrative staff in the Emirate have received the Covid-19 vaccine, the authority said.",0.41858306527137756,True
"Dubai: 4 new schools open in 2022-23 academic year; add 7,000 seats",https://www.khaleejtimes.com/uae/education/dubai-4-new-schools-open-in-2022-23-academic-year-add-7000-seats,Private school students represent 187 nationalities,,,"Dubai: 4 new schools open in 2022-23 academic year; add 7,000 seats. Private school students represent 187 nationalities",0.4686465561389923,True
UAE: Covid-19 situation to determine learning model in schools in new academic year,https://www.khaleejtimes.com/lifestyle/health/uae-covid-19-situation-to-determine-learning-model-in-schools-in-new-academic-year,Emirates Schools Establishment is closely assessing the situation ahead of new academic year,,,UAE: Covid-19 situation to determine learning model in schools in new academic year. Emirates Schools Establishment is closely assessing the situation ahead of new academic year,0.4520367980003357,True
Dubai: Healthy eating on the menu at school canteens in new academic year,https://www.khaleejtimes.com/uae/education/dubai-healthy-eating-on-the-menu-at-school-canteens-in-new-academic-year,Caterers are being encouraged to experiment with new recipes,,,Dubai: Healthy eating on the menu at school canteens in new academic year. Caterers are being encouraged to experiment with new recipes,0.4971507787704468,True
"UAE: Kids' school laptops, tablets could expose families to cyberattacks, online scams, experts warn",https://www.khaleejtimes.com/business/tech/uae-schools-are-a-hotspot-for-data-security-risks-this-academic-year,"As students return to classrooms, the surge in digital activity introduces significant security challenges",,,"UAE: Kids' school laptops, tablets could expose families to cyberattacks, online scams, experts warn. As students return to classrooms, the surge in digital activity introduces significant security challenges",0.9020736813545227,True
'Ready to make sacrifices': Meet Dubai students who excel in both academics and sports,https://www.khaleejtimes.com/uae/education/ready-to-make-sacrifices-meet-dubai-students-who-excel-in-both-academics-and-sports,KHDA's Rahhal programme helped them catch up in school,,,'Ready to make sacrifices': Meet Dubai students who excel in both academics and sports. KHDA's Rahhal programme helped them catch up in school,0.7364429831504822,True
"Dubai: Golden Visa, scholarships for students will promote academic excellence in schools, say officials",https://www.khaleejtimes.com/uae/education/dubai-golden-visa-scholarships-for-students-will-promote-academic-excellence-in-schools-says-offi,"New system announced by Sheikh Hamdan will play a major role in nurturing student excellence, empowering future generations",,,"Dubai: Golden Visa, scholarships for students will promote academic excellence in schools, say officials. New system announced by Sheikh Hamdan will play a major role in nurturing student excellence, empowering future generations",0.5925220251083374,True
Sharjah: School calendar for next academic year announced,https://www.khaleejtimes.com/uae/sharjah-school-calendar-for-next-academic-year-announced,"This includes beginning of term, breaks, start of the next year for foreign curriculum schools",,,"Sharjah: School calendar for next academic year announced. This includes beginning of term, breaks, start of the next year for foreign curriculum schools",0.5082770586013794,True
UAE Covid: Hybrid schooling to continue next academic year,https://www.khaleejtimes.com/lifestyle/health/uae-covid-hybrid-schooling-to-continue-next-academic-year,Ministry of Education to launch support programme to prepare students to return to schools for in-class lessons.,,,UAE Covid: Hybrid schooling to continue next academic year. Ministry of Education to launch support programme to prepare students to return to schools for in-class lessons.,0.6709012985229492,True
Dubai: Will private schools be allowed to increase fees in the new academic year? KHDA clarifies,https://www.khaleejtimes.com/uae/education/dubai-no-increase-in-school-fees-for-next-academic-year,Enrolment at Dubai's private schools increased by 5.8% per cent since February 2021,,,Dubai: Will private schools be allowed to increase fees in the new academic year? KHDA clarifies. Enrolment at Dubai's private schools increased by 5.8% per cent since February 2021,0.7703762054443359,True
A Wealth of Academic and Extracurricular Activities,https://www.khaleejtimes.com/supplements/a-wealth-of-academic-and-extracurricular-activities,American University of Sharjah provides opportunities for excellence inside and outside the classroom,,,A Wealth of Academic and Extracurricular Activities. American University of Sharjah provides opportunities for excellence inside and outside the classroom,0.48899880051612854,True
"This academic year, step out of your comfort zone",https://www.khaleejtimes.com/supplements/this-academic-year-step-out-of-your-comfort-zone,Figuring out your future? Middlesex University Dubai is here to support your dreams and help you have fun at the same time,,,"This academic year, step out of your comfort zone. Figuring out your future? Middlesex University Dubai is here to support your dreams and help you have fun at the same time",0.4427737295627594,True
Dubai: School shuts down a week before new academic term,https://www.khaleejtimes.com/uae/education/dubai-school-shuts-down-a-week-before-new-academic-term,"Hundreds of students, staff have been affected; school says the closure is due to financial losses caused by Covid pandemic.",,,"Dubai: School shuts down a week before new academic term. Hundreds of students, staff have been affected; school says the closure is due to financial losses caused by Covid pandemic.",0.6067321300506592,True
Dubai Schools to increase student enrolment by 50%,https://www.khaleejtimes.com/uae/education/dubai-schools-to-increase-student-enrolment-by-50-in-first-academic-year,"Dubai Schools was launched earlier this year as a new model of schools focused on Arabic literacy, science and technology.",,,"Dubai Schools to increase student enrolment by 50%. Dubai Schools was launched earlier this year as a new model of schools focused on Arabic literacy, science and technology.",0.48756399750709534,True
Combating coronavirus: Schools in UAE consider segregating students for next academic year,https://www.khaleejtimes.com/uae/combating-coronavirus-schools-in-uae-consider-segregating-students-for-next-academic-year,On-campus learning had been suspended across all educational institutions in the UAE in March.,,,Combating coronavirus: Schools in UAE consider segregating students for next academic year. On-campus learning had been suspended across all educational institutions in the UAE in March.,0.5981610417366028,True
UAE reconfirms August 30 start for the new academic year,https://www.khaleejtimes.com/uae/education/uae-reconfirms-august-30-start-for-the-new-academic-year,'Leadership has directed to apply the distance education system under the current circumstances',,,UAE reconfirms August 30 start for the new academic year. 'Leadership has directed to apply the distance education system under the current circumstances',0.5251196622848511,True
More than half of UAE schools not planning to offer additional discounts for new academic year: Poll,https://www.khaleejtimes.com/uae/more-than-half-of-uae-schools-not-planning-to-offer-additional-discounts-for-new-academic-year-poll,"Parents found the shift to online learning challenging, with 35 per cent of them indicating it to be difficult or very difficult, the survey said.",,,"More than half of UAE schools not planning to offer additional discounts for new academic year: Poll. Parents found the shift to online learning challenging, with 35 per cent of them indicating it to be difficult or very difficult, the survey said.",0.5474945306777954,True
"Combating coronavirus: No university student dismissals, academic warnings during distance-learning phase in UAE",https://www.khaleejtimes.com/uae/combating-coronavirus-no-university-student-dismissals-academic-warnings-during-distance-learning,"UAE minister stresses that all institutions should have in place practical remote education solutions, including 'virtual internship' systems.",,,"Combating coronavirus: No university student dismissals, academic warnings during distance-learning phase in UAE. UAE minister stresses that all institutions should have in place practical remote education solutions, including 'virtual internship' systems.",0.4584149718284607,True
Dubai schools extend freeze on fees for new academic year,https://www.khaleejtimes.com/uae/dubai-schools-extend-freeze-on-fees-for-new-academic-year,"Earlier, Abu Dhabi's Department of Education and Knowledge (Adek) confirmed that schools in the capital will not be allowed to increase fees for the 2021-22 academic year.",,,"Dubai schools extend freeze on fees for new academic year. Earlier, Abu Dhabi's Department of Education and Knowledge (Adek) confirmed that schools in the capital will not be allowed to increase fees for the 2021-22 academic year.",0.8238308429718018,True
Covid-19: UAE school app waives fee until this academic year,https://www.khaleejtimes.com/uae/education/covid-19-uae-school-app-waives-fee-until-this-academic-year,"The app is used by major schools in the UAE, connecting them to more than 150,000 parents.",,,"Covid-19: UAE school app waives fee until this academic year. The app is used by major schools in the UAE, connecting them to more than 150,000 parents.",0.5366977453231812,True
When will new school year start in Dubai? KHDA announces key dates,https://www.khaleejtimes.com/uae/education/dubais-khda-announces-key-dates-for-next-academic-year,"Schools are given a degree of flexibility in establishing their vacation periods, while also enforcing the minimum required days specified by the UAE's Ministry of Education",,,"When will new school year start in Dubai? KHDA announces key dates. Schools are given a degree of flexibility in establishing their vacation periods, while also enforcing the minimum required days specified by the UAE's Ministry of Education",0.46272334456443787,True
ADEK: Cornerstone of academic excellence,https://www.khaleejtimes.com/uae/adek-cornerstone-of-academic-excellence,Abu Dhabi Department of Education and Knowledge (ADEK) elevateshe quality of higher education aligned with the capital's future growth,,,ADEK: Cornerstone of academic excellence. Abu Dhabi Department of Education and Knowledge (ADEK) elevateshe quality of higher education aligned with the capital's future growth,0.5748608708381653,True
Partner Content:Sharjah Maritime Academy redefines higher education with bold tech leap,https://www.khaleejtimes.com/uae/education/sharjah-maritime-academy-redefines-higher-education-with-bold-tech-leap,"From AI to blockchain to global research, the UAEs only maritime university is setting a new standard for future-focused learning",,,"Partner Content:Sharjah Maritime Academy redefines higher education with bold tech leap. From AI to blockchain to global research, the UAEs only maritime university is setting a new standard for future-focused learning",0.7974739074707031,True
"Sharjah to make schooling more affordable, explore different education models",https://www.khaleejtimes.com/uae/education/how-does-sharjah-aim-to-make-high-quality-education-more-affordable,"An upcoming summit will discuss strategies to reduce educational expenses without affecting quality, along with equity and inclusion in schools, and sustainable education",,,"Sharjah to make schooling more affordable, explore different education models. An upcoming summit will discuss strategies to reduce educational expenses without affecting quality, along with equity and inclusion in schools, and sustainable education",0.5548280477523804,True
Driving Excellence in Education: Insights from the American University of Sharjah's Chancellor,https://www.khaleejtimes.com/supplements/driving-excellence-in-education-insights-from-the-american-university-of-sharjahs-chancellor,"The curriculum at AUS is designed with a forward-thinking approach, ensuring that students are fully equipped to tackle the challenges of tomorrow",,,"Driving Excellence in Education: Insights from the American University of Sharjah's Chancellor. The curriculum at AUS is designed with a forward-thinking approach, ensuring that students are fully equipped to tackle the challenges of tomorrow",0.5136452317237854,True
Sharjah Award for Educational Excellence recognises exceptional student,https://www.khaleejtimes.com/kt-network/sharjah-award-for-educational-excellence-recognises-exceptional-student,"Nakshatra Prem, a grade 4 student from Abu Dhabi Indian School, Muroor was the only student from Abu Dhabi selected for this prestigious award",,,"Sharjah Award for Educational Excellence recognises exceptional student. Nakshatra Prem, a grade 4 student from Abu Dhabi Indian School, Muroor was the only student from Abu Dhabi selected for this prestigious award",0.4002184271812439,True
"Sharjah Children's Reading Festival comes to an end after 1,300 hours of educational activities",https://www.khaleejtimes.com/uae/sharjah-childrens-reading-festival-comes-to-an-end-after-1300-hours-of-educational-activities,"Its theme of 'Train your Brain' enabled visitors of all ages to embark on a 12-day journey of discovery, exploring new worlds of imagination and learning",,,"Sharjah Children's Reading Festival comes to an end after 1,300 hours of educational activities. Its theme of 'Train your Brain' enabled visitors of all ages to embark on a 12-day journey of discovery, exploring new worlds of imagination and learning",0.6187069416046143,True
Sharjah Book Fair conference ends on debates about digital-driven educational publishing,https://www.khaleejtimes.com/uae/sharjah-book-fair-conference-ends-on-debates-about-new-era-of-digital-driven-educational-publishing,"Discussion held on how funding is transforming lives of children, local communities, and addressing key challenges in African publishing ecosystem.",,,"Sharjah Book Fair conference ends on debates about digital-driven educational publishing. Discussion held on how funding is transforming lives of children, local communities, and addressing key challenges in African publishing ecosystem.",0.419751912355423,True
"Sharjah, Austro-Arab Chamber to support education, healthcare",https://www.khaleejtimes.com/business/sharjah-austro-arab-chamber-to-support-education-healthcare,Sharjah Chamber has explored avenues of cooperation with the Austro-Arab Chamber of Commerce to build on existing ties in the field of healthcare and education,,,"Sharjah, Austro-Arab Chamber to support education, healthcare. Sharjah Chamber has explored avenues of cooperation with the Austro-Arab Chamber of Commerce to build on existing ties in the field of healthcare and education",0.4028151333332062,True
Business education blooms in Dubai as economy expands,https://www.khaleejtimes.com/business/business-education-blooms-in-dubai-as-economy-expands,"Tetr School of Business sets up base in emirate, announces $2 millon scholarship",,,"Business education blooms in Dubai as economy expands. Tetr School of Business sets up base in emirate, announces $2 millon scholarship",0.7800809741020203,True
UAE: Teachers to get 7 new Covid vaccine centres,https://www.khaleejtimes.com/lifestyle/health/covid-vaccine-teachers-education-staff-to-get-7-jab-centres-in-sharjah,"The list detailed four centres in Sharjah, and one each in the eastern regions of Kalba, Khor Fakkan and Dhaid.",,,"UAE: Teachers to get 7 new Covid vaccine centres. The list detailed four centres in Sharjah, and one each in the eastern regions of Kalba, Khor Fakkan and Dhaid.",0.4117570221424103,True
"Dubai: GEMS plans $300 million spend, aims to educate 35,000 students by 2028",https://www.khaleejtimes.com/uae/education/dubai-gems-plans-300-million-spend-aims-to-educate-35000-students-by-2028,"A family business, GEMS Education has grown from a single school in 1968 to educating about 200,000 students around the world",,,"Dubai: GEMS plans $300 million spend, aims to educate 35,000 students by 2028. A family business, GEMS Education has grown from a single school in 1968 to educating about 200,000 students around the world",0.49436506628990173,True
Dubai: Educators call for 'play-based' teaching to help students up to 6 years learn Arabic language,https://www.khaleejtimes.com/uae/education/dubai-educators-call-for-play-based-teaching-to-help-students-up-to-6-years-learn-arabic-language,The new changes will take effect in September 2025 for schools that begin their academic year in September and in April 2026 for schools that start in April,,,Dubai: Educators call for 'play-based' teaching to help students up to 6 years learn Arabic language. The new changes will take effect in September 2025 for schools that begin their academic year in September and in April 2026 for schools that start in April,0.4265401065349579,True
Emirates International School raising the bar in international education,https://www.khaleejtimes.com/supplements/emirates-international-school-raising-the-bar-in-international-education,"With students representing 102 nationalities, EIS fosters a diverse and inclusive learning environment that continually surpasses IB DP world averages, preparing students for prestigious universities worldwide",,,"Emirates International School raising the bar in international education. With students representing 102 nationalities, EIS fosters a diverse and inclusive learning environment that continually surpasses IB DP world averages, preparing students for prestigious universities worldwide",0.676039457321167,True
Dubai grants licences to 16 top higher education institutions,https://www.khaleejtimes.com/uae/education/dubai-grants-licences-to-16-top-higher-education-institutions,The step is in collaboration between Knowledge and Human Development Authority and the Ministry of Higher Education and Scientific Research,,,Dubai grants licences to 16 top higher education institutions. The step is in collaboration between Knowledge and Human Development Authority and the Ministry of Higher Education and Scientific Research,0.4409070312976837,True
"Partner Content:Mayo Clinic, American Hospital Dubai strengthen collaboration to transform healthcare and medical education in Dubai",https://www.khaleejtimes.com/uae/mayo-clinic-american-hospital-dubai-strengthen-collaboration-to-transform-healthcare-and-medical-ed,"With the expanded scope of collaboration, the two healthcare institutions will enhance patient care by advancing clinical practices, education, and research",,,"Partner Content:Mayo Clinic, American Hospital Dubai strengthen collaboration to transform healthcare and medical education in Dubai. With the expanded scope of collaboration, the two healthcare institutions will enhance patient care by advancing clinical practices, education, and research",0.7028211951255798,True
Thumbay Group steers innovation: Poised to expand global footprint in healthcare and education,https://www.khaleejtimes.com/supplements/thumbay-group-steers-innovation-poised-to-expand-global-footprint-in-healthcare-and-education,"Celebrating a milestone of 27 years, Thumbay Group has evolved from its origins as the first private medical institute in the UAE into a prominent conglomerate headquartered in the Dubai International Financial Centre",,,"Thumbay Group steers innovation: Poised to expand global footprint in healthcare and education. Celebrating a milestone of 27 years, Thumbay Group has evolved from its origins as the first private medical institute in the UAE into a prominent conglomerate headquartered in the Dubai International Financial Centre",0.42155104875564575,True
"UAE: This school started from a villa, now provides affordable education for over 1,600 students",https://www.khaleejtimes.com/uae/education/dh3500-school-fees-meet-90-year-old-offering-affordable-education-for-low-income-families,Crescent English High School began in a modest villa in Rashidya in 1984,,,"UAE: This school started from a villa, now provides affordable education for over 1,600 students. Crescent English High School began in a modest villa in Rashidya in 1984",0.9134674072265625,True
A Future Ready Education System,https://www.khaleejtimes.com/supplements/a-future-ready-education-system,"Professor Tadhg O'Donovan, Deputy Vice Principal, discovers how Heriot-Watt University Dubai is preparing students for success in the rapidly evolving global job market",,,"A Future Ready Education System. Professor Tadhg O'Donovan, Deputy Vice Principal, discovers how Heriot-Watt University Dubai is preparing students for success in the rapidly evolving global job market",0.44488584995269775,True
